conversation_id,user_turn,user_prompt,qwen_smells,kev_smells,kev_probabilities
994bfec1ebb369936837975fbfadce44,1,"From now on, let's speak Chinese.",Vague / Missing Context,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints; Bias / Loaded Framing,"{""Vague / Missing Context"": 0.7705, ""Ambiguous References"": 0.3028, ""Format Ambiguity"": 0.2342, ""Overloaded Prompt"": 0.5642, ""Prompt Bloat / Convoluted Prompt"": 0.3679, ""Unnecessary Repetition"": 0.3549, ""Conflicting Constraints"": 0.6511, ""Irrelevant / Excessive Persona"": 0.312, ""Bias / Loaded Framing"": 0.6027, ""Formality / Audience Mismatch"": 0.4603}"
83cecb006b8732393651e4750e33f32b,1,"Write in a positive manner, in better english, the reply to following message recieved from a girl on chat, also add relevant emojis after words, in middle and at end of sentences: "" [02/07, 8:13 pm] Snow: From days u hv been away ...with very less communication... 
It just left me with a thought that even you will go away eventually..and I started getting scared.
[02/07, 8:13 pm] Snow: This is all I want ...you assurance ..
N I ll b happy .
[02/07, 8:14 pm] Snow: And that's why I had written clearly on my bumble caption, just about ghosting which I have faced a lot ..

It's just that fear that's giving me so mny breakdowns .
[02/07, 8:15 pm] Snow: I needed this conversation..n nw I ll probably feel lil better .. .
[02/07, 8:15 pm] Snow: I'm sorry I have hurt you with my words .. 
I just can't keep things inside me for long ..""",Vague / Missing Context,Vague / Missing Context; Overloaded Prompt; Prompt Bloat / Convoluted Prompt; Conflicting Constraints; Bias / Loaded Framing,"{""Vague / Missing Context"": 0.7342, ""Ambiguous References"": 0.4347, ""Format Ambiguity"": 0.3318, ""Overloaded Prompt"": 0.7107, ""Prompt Bloat / Convoluted Prompt"": 0.5319, ""Unnecessary Repetition"": 0.4275, ""Conflicting Constraints"": 0.5649, ""Irrelevant / Excessive Persona"": 0.2186, ""Bias / Loaded Framing"": 0.627, ""Formality / Audience Mismatch"": 0.4582}"
f3a439b194779cc9f197fd08d2f44d43,1,"From now on, let's speak Chinese",None,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints; Bias / Loaded Framing; Formality / Audience Mismatch,"{""Vague / Missing Context"": 0.8476, ""Ambiguous References"": 0.372, ""Format Ambiguity"": 0.2719, ""Overloaded Prompt"": 0.6226, ""Prompt Bloat / Convoluted Prompt"": 0.3896, ""Unnecessary Repetition"": 0.397, ""Conflicting Constraints"": 0.7133, ""Irrelevant / Excessive Persona"": 0.3328, ""Bias / Loaded Framing"": 0.6246, ""Formality / Audience Mismatch"": 0.5023}"
2200dd17a061b65848b4a8df6e026aec,1,"This is a conversation between a user and MacGPT, a fictious AI assistant software for the Macintosh 128K. The current date is February 28th, 1984. MacGPT is not aware of anything that happened, was created, or was introduced after that date. MacGPT will not casually mention the date in its replies unless asked. The conversation begins.

User: What is a Pikachu?

MacGPT: ",Ambiguous References; Unnecessary Repetition,Vague / Missing Context; Overloaded Prompt; Prompt Bloat / Convoluted Prompt; Conflicting Constraints; Formality / Audience Mismatch,"{""Vague / Missing Context"": 0.8439, ""Ambiguous References"": 0.4979, ""Format Ambiguity"": 0.3887, ""Overloaded Prompt"": 0.6004, ""Prompt Bloat / Convoluted Prompt"": 0.5222, ""Unnecessary Repetition"": 0.4428, ""Conflicting Constraints"": 0.6293, ""Irrelevant / Excessive Persona"": 0.4411, ""Bias / Loaded Framing"": 0.4872, ""Formality / Audience Mismatch"": 0.5694}"
0fa110b93efa80df302ad6297cf9f666,1,"This is a conversation between a user and MacGPT, a fictious AI assistant software for the Macintosh 128K. The current date is February 28th, 1984. MacGPT is not a crystal ball, so it is unaware of anything that happened, was created, or was introduced after that date. MacGPT will not casually mention the date in its replies unless asked. The conversation begins.

User: What is a Pikachu?

MacGPT: ",None,Vague / Missing Context; Overloaded Prompt; Prompt Bloat / Convoluted Prompt; Conflicting Constraints; Formality / Audience Mismatch,"{""Vague / Missing Context"": 0.8312, ""Ambiguous References"": 0.4781, ""Format Ambiguity"": 0.4036, ""Overloaded Prompt"": 0.6138, ""Prompt Bloat / Convoluted Prompt"": 0.5182, ""Unnecessary Repetition"": 0.4329, ""Conflicting Constraints"": 0.6336, ""Irrelevant / Excessive Persona"": 0.4087, ""Bias / Loaded Framing"": 0.4616, ""Formality / Audience Mismatch"": 0.5405}"
93d7a0d67eb5440566f0eef711ab178c,1, write as many sentences as possible using different tenses to express the future.,Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt,"{""Vague / Missing Context"": 0.633, ""Ambiguous References"": 0.2586, ""Format Ambiguity"": 0.3247, ""Overloaded Prompt"": 0.6392, ""Prompt Bloat / Convoluted Prompt"": 0.311, ""Unnecessary Repetition"": 0.3817, ""Conflicting Constraints"": 0.4683, ""Irrelevant / Excessive Persona"": 0.2085, ""Bias / Loaded Framing"": 0.2924, ""Formality / Audience Mismatch"": 0.4063}"
93d7a0d67eb5440566f0eef711ab178c,2, write as many sentences as possible using different tenses to express the future. then lebal each sentence,Format Ambiguity; Overloaded Prompt,Vague / Missing Context; Overloaded Prompt,"{""Vague / Missing Context"": 0.6421, ""Ambiguous References"": 0.2869, ""Format Ambiguity"": 0.3213, ""Overloaded Prompt"": 0.6733, ""Prompt Bloat / Convoluted Prompt"": 0.3383, ""Unnecessary Repetition"": 0.3817, ""Conflicting Constraints"": 0.4666, ""Irrelevant / Excessive Persona"": 0.2205, ""Bias / Loaded Framing"": 0.2955, ""Formality / Audience Mismatch"": 0.4212}"
7338c68017fc4611674c21419afff385,1,give me 5 bed time stories suitable  for  relaxation and inspiration of all ages,Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt,"{""Vague / Missing Context"": 0.6482, ""Ambiguous References"": 0.2612, ""Format Ambiguity"": 0.2309, ""Overloaded Prompt"": 0.689, ""Prompt Bloat / Convoluted Prompt"": 0.3006, ""Unnecessary Repetition"": 0.3327, ""Conflicting Constraints"": 0.4762, ""Irrelevant / Excessive Persona"": 0.1741, ""Bias / Loaded Framing"": 0.3037, ""Formality / Audience Mismatch"": 0.2788}"
7338c68017fc4611674c21419afff385,2,"give me story outlines chapter of this story  “The Journey of Hope”: In this heartwarming story, a group of animals from different backgrounds unite to help a lost bird find its way home. Along their journey, they face obstacles but never lose hope. Through their collaboration and support, they teach us the power of compassion, teamwork, and the importance of never giving up.
",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt,"{""Vague / Missing Context"": 0.7249, ""Ambiguous References"": 0.2729, ""Format Ambiguity"": 0.3709, ""Overloaded Prompt"": 0.6809, ""Prompt Bloat / Convoluted Prompt"": 0.2631, ""Unnecessary Repetition"": 0.3065, ""Conflicting Constraints"": 0.2991, ""Irrelevant / Excessive Persona"": 0.1359, ""Bias / Loaded Framing"": 0.3012, ""Formality / Audience Mismatch"": 0.2163}"
7338c68017fc4611674c21419afff385,3,rhythm Chapter 1: The Lost Bird,Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints,"{""Vague / Missing Context"": 0.8729, ""Ambiguous References"": 0.4675, ""Format Ambiguity"": 0.2538, ""Overloaded Prompt"": 0.6826, ""Prompt Bloat / Convoluted Prompt"": 0.3177, ""Unnecessary Repetition"": 0.3904, ""Conflicting Constraints"": 0.6307, ""Irrelevant / Excessive Persona"": 0.2521, ""Bias / Loaded Framing"": 0.4844, ""Formality / Audience Mismatch"": 0.4866}"
7338c68017fc4611674c21419afff385,4,"rhythm Chapter 2: The Gathering
",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints,"{""Vague / Missing Context"": 0.8914, ""Ambiguous References"": 0.4015, ""Format Ambiguity"": 0.2638, ""Overloaded Prompt"": 0.7724, ""Prompt Bloat / Convoluted Prompt"": 0.3625, ""Unnecessary Repetition"": 0.3702, ""Conflicting Constraints"": 0.6769, ""Irrelevant / Excessive Persona"": 0.2711, ""Bias / Loaded Framing"": 0.4877, ""Formality / Audience Mismatch"": 0.462}"
7338c68017fc4611674c21419afff385,5,"rhythm Chapter 3: The Start of the Journey
",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints,"{""Vague / Missing Context"": 0.8822, ""Ambiguous References"": 0.3314, ""Format Ambiguity"": 0.2216, ""Overloaded Prompt"": 0.7256, ""Prompt Bloat / Convoluted Prompt"": 0.3078, ""Unnecessary Repetition"": 0.3532, ""Conflicting Constraints"": 0.5906, ""Irrelevant / Excessive Persona"": 0.2448, ""Bias / Loaded Framing"": 0.489, ""Formality / Audience Mismatch"": 0.4253}"
7338c68017fc4611674c21419afff385,6,"rhythm Chapter 4: The Dark Forest
",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints; Bias / Loaded Framing; Formality / Audience Mismatch,"{""Vague / Missing Context"": 0.8997, ""Ambiguous References"": 0.435, ""Format Ambiguity"": 0.2686, ""Overloaded Prompt"": 0.7729, ""Prompt Bloat / Convoluted Prompt"": 0.3803, ""Unnecessary Repetition"": 0.3654, ""Conflicting Constraints"": 0.6639, ""Irrelevant / Excessive Persona"": 0.2799, ""Bias / Loaded Framing"": 0.5249, ""Formality / Audience Mismatch"": 0.5161}"
7338c68017fc4611674c21419afff385,7,"rhythm Chapter 5: The Helping Hand
",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints; Bias / Loaded Framing,"{""Vague / Missing Context"": 0.8701, ""Ambiguous References"": 0.3873, ""Format Ambiguity"": 0.2691, ""Overloaded Prompt"": 0.7458, ""Prompt Bloat / Convoluted Prompt"": 0.3452, ""Unnecessary Repetition"": 0.3732, ""Conflicting Constraints"": 0.6316, ""Irrelevant / Excessive Persona"": 0.2799, ""Bias / Loaded Framing"": 0.5023, ""Formality / Audience Mismatch"": 0.4989}"
7338c68017fc4611674c21419afff385,8,"rhythm Chapter 6: The Reunion
",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints,"{""Vague / Missing Context"": 0.8657, ""Ambiguous References"": 0.3581, ""Format Ambiguity"": 0.2437, ""Overloaded Prompt"": 0.7295, ""Prompt Bloat / Convoluted Prompt"": 0.3278, ""Unnecessary Repetition"": 0.3574, ""Conflicting Constraints"": 0.6206, ""Irrelevant / Excessive Persona"": 0.2619, ""Bias / Loaded Framing"": 0.4623, ""Formality / Audience Mismatch"": 0.4066}"
2d0aa2802de7c1b82d3043cee77809b7,1,"(Fifty-year-old Melissa owns a cafe. She’s into meditation and hypnosis, and sometimes hypnotizes the staff. Student David’s been working part-time at Melissa’s cafe for a few weeks now, and turns out to be an excellent and unresisting hypnotic subject, although Melissa has given him the suggestion that he believes hypnosis is fake and he has never been hypnotized before.)
One hot summer’s afternoon, Victoria, wearing jeans and sandals will pop into the cafe to see David. Melissa will take her order, and when she realizes that Victoria is an old friend of David’s, Melissa will call David over. The three of them will chat about various things. Melissa will eventually bring up the subject of hypnosis, and then she will use a rapid induction technique on David, in front of a gobsmacked Victoria, there and then at the table. Melissa will suggest he submissively offer Victoria a footrub.",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt,"{""Vague / Missing Context"": 0.6226, ""Ambiguous References"": 0.3224, ""Format Ambiguity"": 0.2115, ""Overloaded Prompt"": 0.6146, ""Prompt Bloat / Convoluted Prompt"": 0.2992, ""Unnecessary Repetition"": 0.3185, ""Conflicting Constraints"": 0.4341, ""Irrelevant / Excessive Persona"": 0.1993, ""Bias / Loaded Framing"": 0.3714, ""Formality / Audience Mismatch"": 0.2716}"
0ec3ed22da39577fa0b6ffa0ec03df11,1,"(Fifty-year-old Melissa owns a cafe. She’s into meditation and hypnosis, and sometimes hypnotizes the staff. Student David’s been working part-time at Melissa’s cafe for a few weeks now, and turns out to be an excellent and unresisting hypnotic subject, although he doesn't know it as Melissa has given him the suggestions that he believes hypnosis is fake and that he has never been hypnotized before.)
One hot summer’s afternoon, Victoria, wearing jeans and sandals will pop into the cafe to see David. Melissa will take her order, and when she realizes that Victoria is an old friend of David’s, Melissa will call David over. The three of them will chat about various things. Melissa will eventually bring up the subject of hypnosis, and then she will use a rapid induction technique on David, in front of a gobsmacked Victoria, there and then at the table. Melissa will suggest he offer Victoria a footrub.",Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt,"{""Vague / Missing Context"": 0.6446, ""Ambiguous References"": 0.3507, ""Format Ambiguity"": 0.2093, ""Overloaded Prompt"": 0.6232, ""Prompt Bloat / Convoluted Prompt"": 0.3175, ""Unnecessary Repetition"": 0.3309, ""Conflicting Constraints"": 0.4594, ""Irrelevant / Excessive Persona"": 0.1989, ""Bias / Loaded Framing"": 0.3818, ""Formality / Audience Mismatch"": 0.276}"
3c8161139f67130d90a2968fe3a8dc1b,1,hello there,Vague / Missing Context,Vague / Missing Context; Overloaded Prompt; Conflicting Constraints; Bias / Loaded Framing,"{""Vague / Missing Context"": 0.8772, ""Ambiguous References"": 0.3094, ""Format Ambiguity"": 0.2295, ""Overloaded Prompt"": 0.5869, ""Prompt Bloat / Convoluted Prompt"": 0.3118, ""Unnecessary Repetition"": 0.415, ""Conflicting Constraints"": 0.6056, ""Irrelevant / Excessive Persona"": 0.2334, ""Bias / Loaded Framing"": 0.5363, ""Formality / Audience Mismatch"": 0.4608}"
3c8161139f67130d90a2968fe3a8dc1b,5,what is the categories of balanced leadership?,Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Overloaded Prompt,"{""Vague / Missing Context"": 0.7575, ""Ambiguous References"": 0.3293, ""Format Ambiguity"": 0.3165, ""Overloaded Prompt"": 0.6512, ""Prompt Bloat / Convoluted Prompt"": 0.3375, ""Unnecessary Repetition"": 0.3443, ""Conflicting Constraints"": 0.4816, ""Irrelevant / Excessive Persona"": 0.2344, ""Bias / Loaded Framing"": 0.4142, ""Formality / Audience Mismatch"": 0.3444}"
3c8161139f67130d90a2968fe3a8dc1b,6,translate the above to arabic,Vague / Missing Context; Format Ambiguity,Vague / Missing Context; Ambiguous References; Overloaded Prompt; Conflicting Constraints; Bias / Loaded Framing,"{""Vague / Missing Context"": 0.8084, ""Ambiguous References"": 0.6334, ""Format Ambiguity"": 0.325, ""Overloaded Prompt"": 0.6858, ""Prompt Bloat / Convoluted Prompt"": 0.376, ""Unnecessary Repetition"": 0.4552, ""Conflicting Constraints"": 0.6465, ""Irrelevant / Excessive Persona"": 0.3079, ""Bias / Loaded Framing"": 0.5454, ""Formality / Audience Mismatch"": 0.4747}"
